date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,ivt_rate,suspicious_click_pct,geo_anomaly_score,new_domain_pct
2023-11-10,programmatic,4122.15,335718,4677,87,6488.49,47.38,1.57,0.0139,0.88,0.0515,0.0134,0.0,0.0908
2023-11-11,programmatic,3686.13,247755,4143,71,5284.41,51.92,1.43,0.0167,0.89,0.0485,0.0382,0.158,0.0367
2023-11-12,programmatic,4059.55,223619,3316,72,5933.95,56.38,1.46,0.0148,1.22,0.022,0.0287,0.063,0.0699
2023-11-13,programmatic,4807.67,480270,7585,109,7023.39,44.11,1.46,0.0158,0.63,0.0178,0.019,0.097,0.0621
2023-11-14,programmatic,7154.32,485999,7792,168,10425.78,42.59,1.46,0.016,0.92,0.0266,0.0178,0.066,0.0435
2023-11-15,programmatic,6764.13,450808,6674,141,8711.06,47.97,1.29,0.0148,1.01,0.0544,0.0443,0.161,0.0319
2023-11-16,programmatic,5589.49,428303,6064,92,8529.22,60.76,1.53,0.0142,0.92,0.0201,0.0289,0.078,0.0645
2023-11-17,programmatic,7171.02,397298,5221,128,11420.23,56.02,1.59,0.0131,1.37,0.0413,0.0255,0.086,0.0526
2023-11-18,programmatic,4749.77,268473,3628,107,7697.24,44.39,1.62,0.0135,1.31,0.0411,0.032,0.133,0.0389
2023-11-19,programmatic,4353.33,296194,4459,96,6677.25,45.35,1.53,0.0151,0.98,0.0426,0.0431,0.042,0.0528
2023-11-20,programmatic,6066.73,416417,5290,102,9973.53,59.48,1.64,0.0127,1.15,0.0674,0.06,0.08,0.0573
2023-11-21,programmatic,4758.58,327999,5526,113,7450.62,42.11,1.57,0.0168,0.86,0.0314,0.01,0.159,0.0751
2023-11-22,programmatic,7068.45,709331,10212,181,9731.86,39.05,1.38,0.0144,0.69,0.0457,0.0256,0.166,0.0471
2023-11-23,programmatic,6680.9,581978,10746,132,10003.68,50.61,1.5,0.0185,0.62,0.0202,0.0327,0.12,0.0592
2023-11-24,programmatic,6531.2,388102,6176,112,10597.27,58.31,1.62,0.0159,1.06,0.0511,0.0246,0.093,0.0523
2023-11-25,programmatic,4391.01,302583,3425,93,6520.52,47.22,1.48,0.0113,1.28,0.0545,0.0315,0.127,0.046
2023-11-26,programmatic,4779.68,405348,6119,90,6235.71,53.11,1.3,0.0151,0.78,0.041,0.0352,0.12,0.0719
2023-11-27,programmatic,10853.42,704816,10165,735,58949.43,14.77,5.43,0.0144,1.07,0.0486,0.0257,0.073,0.0479
2023-11-28,programmatic,10170.9,698898,10840,680,53517.39,14.96,5.26,0.0155,0.94,0.0413,0.0341,0.088,0.0373
2023-11-29,programmatic,11681.73,1077651,17121,746,47169.56,15.66,4.04,0.0159,0.68,0.0447,0.0182,0.032,0.0288
2023-11-30,programmatic,5612.3,321155,4396,100,7174.17,56.12,1.28,0.0137,1.28,0.0396,0.0215,0.139,0.0412
2023-12-01,programmatic,8502.67,557853,7139,183,11520.7,46.46,1.35,0.0128,1.19,0.0383,0.0381,0.163,0.048
2023-12-02,programmatic,4682.81,327038,4662,86,8044.01,54.45,1.72,0.0143,1.0,0.0549,0.0364,0.093,0.0596
2023-12-03,programmatic,4212.55,370537,5712,79,6039.56,53.32,1.43,0.0154,0.74,0.0303,0.0447,0.12,0.0354
2023-12-04,programmatic,5841.37,375027,4808,115,8418.57,50.79,1.44,0.0128,1.21,0.0265,0.0373,0.182,0.0695
2023-12-05,programmatic,7500.25,509119,6205,182,11555.53,41.21,1.54,0.0122,1.21,0.0246,0.0419,0.084,0.0436
2023-12-06,programmatic,7270.67,655202,9406,135,10421.88,53.86,1.43,0.0144,0.77,0.0391,0.0288,0.136,0.059
2023-12-07,programmatic,4809.16,353818,5170,93,7756.17,51.71,1.61,0.0146,0.93,0.0272,0.0159,0.119,0.024
2023-12-08,programmatic,8505.31,711314,11989,147,13690.21,57.86,1.61,0.0169,0.71,0.0543,0.0201,0.035,0.0372
2023-12-09,programmatic,5973.6,328171,4006,116,9238.37,51.5,1.55,0.0122,1.49,0.0352,0.04,0.177,0.0234
2023-12-10,programmatic,5344.39,425851,8359,120,8345.72,44.54,1.56,0.0196,0.64,0.0408,0.0387,0.085,0.071
2023-12-11,programmatic,8116.31,589317,8921,183,13341.33,44.35,1.64,0.0151,0.91,0.0408,0.0436,0.024,0.0367
2023-12-12,programmatic,7139.81,614551,6993,174,10062.57,41.03,1.41,0.0114,1.02,0.0282,0.0389,0.118,0.0511
2023-12-13,programmatic,6716.1,368292,5729,137,8593.58,49.02,1.28,0.0156,1.17,0.0423,0.0335,0.0,0.0609
2023-12-14,programmatic,7410.57,468967,8121,140,11723.18,52.93,1.58,0.0173,0.91,0.0605,0.0441,0.0,0.0299
2023-12-15,programmatic,5005.84,260717,4054,95,7227.96,52.69,1.44,0.0155,1.23,0.0321,0.033,0.103,0.01
2023-12-16,programmatic,5382.81,331113,4653,94,7926.5,57.26,1.47,0.0141,1.16,0.0525,0.0236,0.123,0.0463
2023-12-17,programmatic,5585.61,343123,4439,92,9099.25,60.71,1.63,0.0129,1.26,0.0255,0.0297,0.1,0.0254
2023-12-18,programmatic,9888.28,603511,9624,225,14937.96,43.95,1.51,0.0159,1.03,0.0492,0.045,0.075,0.0494
2023-12-19,programmatic,6532.59,327055,4275,122,8596.13,53.55,1.32,0.0131,1.53,0.0534,0.0285,0.125,0.0432
2023-12-20,programmatic,6739.45,344768,5822,127,9936.67,53.07,1.47,0.0169,1.16,0.0273,0.0234,0.15,0.0495
2023-12-21,programmatic,7851.02,739393,10157,169,11628.76,46.46,1.48,0.0137,0.77,0.0437,0.0407,0.104,0.054
2023-12-22,programmatic,7044.5,496415,6881,129,11015.59,54.61,1.56,0.0139,1.02,0.0242,0.0208,0.114,0.0655
2023-12-23,programmatic,6113.63,369342,6131,129,9794.47,47.39,1.6,0.0166,1.0,0.0381,0.0382,0.035,0.0493
2023-12-24,programmatic,4781.82,339716,4752,100,7171.17,47.82,1.5,0.014,1.01,0.0283,0.0441,0.035,0.0768
2023-12-25,programmatic,6567.25,384131,6275,150,9089.96,43.78,1.38,0.0163,1.05,0.0464,0.0143,0.151,0.0658
2023-12-26,programmatic,7641.05,397337,6469,156,11339.5,48.98,1.48,0.0163,1.18,0.0429,0.027,0.13,0.0663
2023-12-27,programmatic,4451.05,227167,3622,97,6329.89,45.89,1.42,0.0159,1.23,0.0393,0.0345,0.148,0.0489
2023-12-28,programmatic,5740.64,328579,4500,107,11084.42,53.65,1.93,0.0137,1.28,0.0323,0.0355,0.073,0.0528
2023-12-29,programmatic,8972.27,592367,8670,173,12551.86,51.86,1.4,0.0146,1.03,0.0295,0.037,0.091,0.0386
2023-12-30,programmatic,4915.97,331055,5360,111,6930.22,44.29,1.41,0.0162,0.92,0.0251,0.0334,0.185,0.0668
2023-12-31,programmatic,4442.92,317066,4568,103,6734.38,43.14,1.52,0.0144,0.97,0.0419,0.0268,0.109,0.0477
2024-01-01,programmatic,3062.93,318222,4934,67,4078.71,45.72,1.33,0.0155,0.62,0.0421,0.0231,0.145,0.0375
2024-01-02,programmatic,3817.23,256294,4026,65,6063.55,58.73,1.59,0.0157,0.95,0.0398,0.0381,0.095,0.0378
2024-01-03,programmatic,3355.24,210464,2753,73,5359.05,45.96,1.6,0.0131,1.22,0.0444,0.029,0.166,0.0337
2024-01-04,programmatic,3534.9,257678,4525,77,5790.23,45.91,1.64,0.0176,0.78,0.0502,0.0296,0.18,0.0476
2024-01-05,programmatic,4184.94,245944,3709,93,5858.83,45.0,1.4,0.0151,1.13,0.0294,0.0256,0.194,0.0478
2024-01-06,programmatic,2555.53,141800,2066,50,3785.5,51.11,1.48,0.0146,1.24,0.0438,0.0366,0.155,0.0328
2024-01-07,programmatic,2855.7,193105,2941,54,4816.19,52.88,1.69,0.0152,0.97,0.0501,0.0505,0.037,0.0793
2024-01-08,programmatic,3757.97,306163,4908,80,5547.8,46.97,1.48,0.016,0.77,0.0508,0.0323,0.054,0.0285
2024-01-09,programmatic,4395.55,295644,4994,108,7251.36,40.7,1.65,0.0169,0.88,0.0235,0.0277,0.14,0.0335
2024-01-10,programmatic,3698.88,244252,4016,67,5490.19,55.21,1.48,0.0164,0.92,0.0482,0.0409,0.0,0.0464
2024-01-11,programmatic,4870.85,379750,5560,102,7390.68,47.75,1.52,0.0146,0.88,0.0482,0.0475,0.101,0.0381
2024-01-12,programmatic,3287.29,210578,2876,73,5181.31,45.03,1.58,0.0137,1.14,0.0411,0.0305,0.079,0.0471
2024-01-13,programmatic,2204.94,101472,1509,40,3143.86,55.12,1.43,0.0149,1.46,0.0353,0.0326,0.128,0.0445
2024-01-14,programmatic,2689.85,249950,4269,55,3465.77,48.91,1.29,0.0171,0.63,0.0301,0.0287,0.066,0.0713
2024-01-15,programmatic,4278.96,225236,2930,94,6738.1,45.52,1.57,0.013,1.46,0.0386,0.0247,0.156,0.027
2024-01-16,programmatic,3558.55,190317,2968,75,5425.94,47.45,1.52,0.0156,1.2,0.052,0.0238,0.171,0.0481
2024-01-17,programmatic,3880.82,260592,4752,99,6228.7,39.2,1.6,0.0182,0.82,0.0514,0.0415,0.03,0.0855
2024-01-18,programmatic,3886.82,262897,4052,80,6930.24,48.59,1.78,0.0154,0.96,0.0458,0.0215,0.017,0.0673
2024-01-19,programmatic,2827.03,195608,2576,60,3935.75,47.12,1.39,0.0132,1.1,0.045,0.0296,0.038,0.0337
2024-01-20,programmatic,1985.21,115529,2074,39,2540.67,50.9,1.28,0.018,0.96,0.0454,0.0528,0.048,0.0726
2024-01-21,programmatic,2767.65,164026,2441,53,3229.49,52.22,1.17,0.0149,1.13,0.0225,0.0225,0.0,0.0684
2024-01-22,programmatic,3825.76,204661,2835,86,5585.02,44.49,1.46,0.0139,1.35,0.031,0.029,0.156,0.0492
2024-01-23,programmatic,3396.62,186931,2603,62,5449.66,54.78,1.6,0.0139,1.3,0.0452,0.0273,0.147,0.0653
2024-01-24,programmatic,3487.39,287257,4291,76,4729.51,45.89,1.36,0.0149,0.81,0.0425,0.0261,0.079,0.0505
2024-01-25,programmatic,4422.01,360574,4856,78,6991.05,56.69,1.58,0.0135,0.91,0.0446,0.0249,0.092,0.0542
2024-01-26,programmatic,3417.63,217417,3230,65,5412.52,52.58,1.58,0.0149,1.06,0.0331,0.0374,0.034,0.0882
2024-01-27,programmatic,2765.97,195726,2989,58,3550.57,47.69,1.28,0.0153,0.93,0.0342,0.0247,0.09,0.0673
2024-01-28,programmatic,2629.17,199775,3397,62,3859.97,42.41,1.47,0.017,0.77,0.0425,0.01,0.005,0.0585
2024-01-29,programmatic,3876.07,334436,4287,110,5843.53,35.24,1.51,0.0128,0.9,0.0393,0.0289,0.047,0.0558
2024-01-30,programmatic,2347.59,223571,3728,43,3878.15,54.6,1.65,0.0167,0.63,0.0385,0.0313,0.096,0.0141
2024-01-31,programmatic,4704.48,318269,5331,96,6419.26,49.01,1.36,0.0167,0.88,0.0359,0.0181,0.102,0.0395
2024-02-01,programmatic,4551.11,289346,4297,91,6199.34,50.01,1.36,0.0149,1.06,0.0422,0.01,0.08,0.019
2024-02-02,programmatic,3869.61,411309,6391,80,5915.7,48.37,1.53,0.0155,0.61,0.0421,0.0183,0.147,0.0594
2024-02-03,programmatic,3338.01,327804,5172,68,5069.97,49.09,1.52,0.0158,0.65,0.0589,0.0404,0.159,0.0743
2024-02-04,programmatic,3249.15,195902,2427,55,3716.38,59.08,1.14,0.0124,1.34,0.0527,0.0225,0.131,0.0639
2024-02-05,programmatic,4027.39,247186,3738,85,6343.46,47.38,1.58,0.0151,1.08,0.0457,0.0374,0.087,0.0719
2024-02-06,programmatic,3544.48,224298,3630,69,5815.72,51.37,1.64,0.0162,0.98,0.0437,0.0321,0.112,0.0449
2024-02-07,programmatic,3013.05,173838,2746,59,4300.71,51.07,1.43,0.0158,1.1,0.0283,0.0349,0.108,0.0398
2024-02-08,programmatic,3513.38,217188,3371,69,5196.05,50.92,1.48,0.0155,1.04,0.0248,0.0101,0.0,0.097
2024-02-09,programmatic,3846.59,211739,3204,88,6626.64,43.71,1.72,0.0151,1.2,0.033,0.0316,0.067,0.0226
2024-02-10,programmatic,3078.54,164396,1964,58,4298.91,53.08,1.4,0.0119,1.57,0.0494,0.0282,0.082,0.0447
2024-02-11,programmatic,2126.56,138092,2086,45,3296.94,47.26,1.55,0.0151,1.02,0.0493,0.039,0.079,0.0381
2024-02-12,programmatic,3769.21,346758,4533,77,4932.74,48.95,1.31,0.0131,0.83,0.0497,0.0285,0.151,0.027
2024-02-13,programmatic,3186.06,224711,3726,74,4092.81,43.05,1.28,0.0166,0.86,0.0418,0.0447,0.155,0.0527
2024-02-14,programmatic,4063.47,196390,2798,89,5674.6,45.66,1.4,0.0142,1.45,0.0445,0.0437,0.047,0.01
2024-02-15,programmatic,3190.9,256695,3863,65,4513.85,49.09,1.41,0.015,0.83,0.0362,0.0276,0.103,0.0315
2024-02-16,programmatic,4537.99,252617,3959,104,7071.24,43.63,1.56,0.0157,1.15,0.0393,0.0372,0.046,0.0634
2024-02-17,programmatic,3304.69,162092,2557,62,4611.33,53.3,1.4,0.0158,1.29,0.0261,0.0267,0.099,0.0558
2024-02-18,programmatic,3841.8,218399,3430,94,7140.1,40.87,1.86,0.0157,1.12,0.043,0.0178,0.157,0.0341
2024-02-19,programmatic,3288.18,338010,5359,61,5523.15,53.9,1.68,0.0159,0.61,0.0391,0.0142,0.093,0.0437
2024-02-20,programmatic,3446.75,183206,2726,65,4637.51,53.03,1.35,0.0149,1.26,0.0382,0.0275,0.126,0.086
2024-02-21,programmatic,4246.94,342677,5465,77,6560.93,55.16,1.54,0.0159,0.78,0.0329,0.0275,0.124,0.0814
2024-02-22,programmatic,3763.58,390798,5896,73,5439.32,51.56,1.45,0.0151,0.64,0.0543,0.0319,0.148,0.0649
2024-02-23,programmatic,3476.54,259042,4714,67,5196.11,51.89,1.49,0.0182,0.74,0.0368,0.0383,0.11,0.0348
2024-02-24,programmatic,2730.82,228048,3708,54,4865.66,50.57,1.78,0.0163,0.74,0.0304,0.0527,0.076,0.0632
2024-02-25,programmatic,2544.48,137992,1858,52,3968.01,48.93,1.56,0.0135,1.37,0.0339,0.01,0.132,0.0654
2024-02-26,programmatic,3968.51,221596,3545,85,6336.76,46.69,1.6,0.016,1.12,0.0372,0.0185,0.091,0.0402
2024-02-27,programmatic,3361.05,296970,4683,75,4954.89,44.81,1.47,0.0158,0.72,0.0303,0.0162,0.131,0.0716
2024-02-28,programmatic,4633.97,367117,6198,100,7314.56,46.34,1.58,0.0169,0.75,0.0529,0.0269,0.087,0.0348
2024-02-29,programmatic,4404.7,251527,3323,88,7112.58,50.05,1.61,0.0132,1.33,0.0285,0.038,0.103,0.0641
2024-03-01,programmatic,4834.27,346109,5206,103,7341.37,46.93,1.52,0.015,0.93,0.0306,0.0282,0.131,0.0492
2024-03-02,programmatic,3841.93,281312,4686,86,4754.93,44.67,1.24,0.0167,0.82,0.0444,0.037,0.004,0.0582
2024-03-03,programmatic,2921.54,152531,2446,61,4893.74,47.89,1.68,0.016,1.19,0.0311,0.0251,0.024,0.0637
2024-03-04,programmatic,4778.76,279822,3862,86,6870.43,55.57,1.44,0.0138,1.24,0.0465,0.0308,0.058,0.0508
2024-03-05,programmatic,5597.5,400570,6425,101,8949.15,55.42,1.6,0.016,0.87,0.0276,0.0184,0.065,0.0764
2024-03-06,programmatic,4492.59,483436,7894,95,7133.09,47.29,1.59,0.0163,0.57,0.0471,0.0233,0.113,0.1
2024-03-07,programmatic,3809.84,276895,4341,70,4863.16,54.43,1.28,0.0157,0.88,0.0552,0.0365,0.046,0.0662
2024-03-08,programmatic,5095.71,282063,5035,109,6936.4,46.75,1.36,0.0179,1.01,0.0434,0.0471,0.169,0.0326
2024-03-09,programmatic,2919.59,200545,2735,79,5045.37,36.96,1.73,0.0136,1.07,0.0363,0.0301,0.067,0.0269
2024-03-10,programmatic,3411.3,196709,2998,57,5453.42,59.85,1.6,0.0152,1.14,0.0362,0.0349,0.12,0.0109
2024-03-11,programmatic,4832.71,279665,4180,82,6594.79,58.94,1.36,0.0149,1.16,0.0532,0.0194,0.06,0.062
2024-03-12,programmatic,4468.39,266823,3927,100,6984.65,44.68,1.56,0.0147,1.14,0.0495,0.0135,0.128,0.0566
2024-03-13,programmatic,5491.46,329828,4372,108,6488.14,50.85,1.18,0.0133,1.26,0.0419,0.0323,0.0,0.0827
2024-03-14,programmatic,5479.97,365371,5809,92,9047.84,59.56,1.65,0.0159,0.94,0.0217,0.0454,0.128,0.016
2024-03-15,programmatic,4007.67,194181,2625,75,5533.64,53.44,1.38,0.0135,1.53,0.0182,0.0285,0.083,0.0339
2024-03-16,programmatic,2554.06,116343,1618,51,4058.0,50.08,1.59,0.0139,1.58,0.0597,0.0352,0.14,0.0328
2024-03-17,programmatic,3418.76,284976,3468,68,4588.14,50.28,1.34,0.0122,0.99,0.0405,0.0487,0.092,0.08
2024-03-18,programmatic,5551.84,401145,6750,120,6590.82,46.27,1.19,0.0168,0.82,0.0328,0.0312,0.137,0.0572
2024-03-19,programmatic,4867.27,268525,2973,92,8482.78,52.91,1.74,0.0111,1.64,0.0338,0.0369,0.045,0.01
2024-03-20,programmatic,4195.35,251710,4788,80,6412.14,52.44,1.53,0.019,0.88,0.0465,0.0273,0.028,0.0365
2024-03-21,programmatic,3862.43,217424,3209,99,4383.9,39.01,1.14,0.0148,1.2,0.0333,0.0263,0.094,0.0378
2024-03-22,programmatic,3511.18,251889,3055,71,5013.89,49.45,1.43,0.0121,1.15,0.0581,0.0431,0.166,0.0847
2024-03-23,programmatic,3692.97,250011,3817,68,5610.89,54.31,1.52,0.0153,0.97,0.0434,0.024,0.069,0.0683
2024-03-24,programmatic,3417.18,218463,3035,83,4696.26,41.17,1.37,0.0139,1.13,0.048,0.043,0.095,0.0484
2024-03-25,programmatic,5123.45,241427,3518,118,9490.07,43.42,1.85,0.0146,1.46,0.0309,0.0125,0.0,0.0567
2024-03-26,programmatic,3508.72,250930,3912,74,5901.87,47.42,1.68,0.0156,0.9,0.0419,0.0306,0.134,0.0234
2024-03-27,programmatic,4560.66,323213,5552,86,7183.57,53.03,1.58,0.0172,0.82,0.0271,0.022,0.119,0.0534
2024-03-28,programmatic,4872.53,335976,6390,87,7129.86,56.01,1.46,0.019,0.76,0.0436,0.0368,0.19,0.0468
2024-03-29,programmatic,4502.54,280130,4030,80,5770.45,56.28,1.28,0.0144,1.12,0.0339,0.0422,0.056,0.0851
2024-03-30,programmatic,4180.59,249753,3352,89,6001.99,46.97,1.44,0.0134,1.25,0.0505,0.0393,0.065,0.049
2024-03-31,programmatic,3462.22,235108,4173,73,5266.17,47.43,1.52,0.0177,0.83,0.0348,0.0475,0.161,0.0491
2024-04-01,programmatic,4845.16,353965,4937,111,6599.75,43.65,1.36,0.0139,0.98,0.0334,0.01,0.098,0.0272
2024-04-02,programmatic,5496.56,327097,6275,116,8214.1,47.38,1.49,0.0192,0.88,0.0358,0.0203,0.141,0.0183
2024-04-03,programmatic,4433.35,247278,3398,76,6363.24,58.33,1.44,0.0137,1.3,0.0196,0.0232,0.037,0.0338
2024-04-04,programmatic,5078.43,291550,4647,105,8312.63,48.37,1.64,0.0159,1.09,0.0564,0.0159,0.008,0.0462
2024-04-05,programmatic,4825.84,473343,8913,101,7763.34,47.78,1.61,0.0188,0.54,0.0324,0.0517,0.013,0.0397
2024-04-06,programmatic,3730.58,292164,4121,70,5860.14,53.29,1.57,0.0141,0.91,0.0358,0.0348,0.067,0.0669
2024-04-07,programmatic,3525.41,238868,3708,74,4661.52,47.64,1.32,0.0155,0.95,0.0412,0.0205,0.13,0.0364
2024-04-08,programmatic,4529.41,229261,4232,81,6905.11,55.92,1.52,0.0185,1.07,0.0579,0.0108,0.111,0.0543
2024-04-09,programmatic,4448.23,299492,4852,100,5909.29,44.48,1.33,0.0162,0.92,0.0265,0.0362,0.221,0.0535
2024-04-10,programmatic,4302.58,306271,4644,85,6118.3,50.62,1.42,0.0152,0.93,0.0509,0.0307,0.066,0.0574
2024-04-11,programmatic,5205.12,305504,4879,95,6062.15,54.79,1.16,0.016,1.07,0.037,0.019,0.162,0.0413
2024-04-12,programmatic,4481.74,291117,4266,92,7129.42,48.71,1.59,0.0147,1.05,0.0601,0.054,0.099,0.0768
2024-04-13,programmatic,4516.68,261995,4102,85,6414.98,53.14,1.42,0.0157,1.1,0.0518,0.0268,0.095,0.0488
2024-04-14,programmatic,3601.97,228102,3131,66,5147.65,54.58,1.43,0.0137,1.15,0.0448,0.0236,0.021,0.0632
2024-04-15,programmatic,5093.35,342943,5264,101,7020.23,50.43,1.38,0.0153,0.97,0.0293,0.0459,0.208,0.0977
2024-04-16,programmatic,5161.0,310594,5003,91,8464.34,56.71,1.64,0.0161,1.03,0.0426,0.0356,0.175,0.0332
2024-04-17,programmatic,4366.78,288330,4237,98,6114.4,44.56,1.4,0.0147,1.03,0.0296,0.0288,0.161,0.0412
2024-04-18,programmatic,4380.32,276403,3945,85,7222.15,51.53,1.65,0.0143,1.11,0.0483,0.0414,0.13,0.0268
2024-04-19,programmatic,3719.71,203597,3083,75,4439.05,49.6,1.19,0.0151,1.21,0.0375,0.0298,0.0,0.0488
2024-04-20,programmatic,4318.02,319887,4620,76,6833.75,56.82,1.58,0.0144,0.93,0.0542,0.0372,0.141,0.0655
2024-04-21,programmatic,4210.63,300751,5147,80,5486.27,52.63,1.3,0.0171,0.82,0.0343,0.0222,0.099,0.0271
2024-04-22,programmatic,5304.04,470558,6639,101,9041.21,52.52,1.7,0.0141,0.8,0.0455,0.0191,0.134,0.0564
2024-04-23,programmatic,4478.18,257321,4056,94,7220.87,47.64,1.61,0.0158,1.1,0.0427,0.0163,0.164,0.0783
2024-04-24,programmatic,3856.72,377309,4978,65,5981.21,59.33,1.55,0.0132,0.77,0.0513,0.0436,0.152,0.0694
2024-04-25,programmatic,4035.72,341427,5682,69,5525.09,58.49,1.37,0.0166,0.71,0.0529,0.0145,0.127,0.0875
2024-04-26,programmatic,5167.03,362794,5779,109,8144.44,47.4,1.58,0.0159,0.89,0.0608,0.0283,0.12,0.0195
2024-04-27,programmatic,3260.79,246479,4041,61,4902.62,53.46,1.5,0.0164,0.81,0.0476,0.0365,0.09,0.0647
2024-04-28,programmatic,3454.09,232159,3892,62,5446.27,55.71,1.58,0.0168,0.89,0.034,0.0149,0.056,0.0437
2024-04-29,programmatic,4733.91,347457,5309,90,6891.93,52.6,1.46,0.0153,0.89,0.0301,0.0373,0.094,0.0443
2024-04-30,programmatic,3948.43,331232,5609,77,6044.79,51.28,1.53,0.0169,0.7,0.0425,0.0452,0.003,0.0368
2024-05-01,programmatic,5556.61,357608,5182,97,8193.54,57.28,1.47,0.0145,1.07,0.0419,0.0392,0.043,0.0552
2024-05-02,programmatic,5069.96,314648,4205,103,7773.04,49.22,1.53,0.0134,1.21,0.045,0.0312,0.094,0.0546
2024-05-03,programmatic,4541.71,467683,6571,83,9421.63,54.72,2.07,0.0141,0.69,0.0534,0.0206,0.0,0.0472
2024-05-04,programmatic,3116.8,209210,3087,71,5592.99,43.9,1.79,0.0148,1.01,0.0368,0.0283,0.005,0.02
2024-05-05,programmatic,3748.23,282300,4823,79,6037.67,47.45,1.61,0.0171,0.78,0.0255,0.0378,0.033,0.0674
2024-05-06,programmatic,4661.43,582450,7678,81,7425.32,57.55,1.59,0.0132,0.61,0.0207,0.0218,0.09,0.0544
2024-05-07,programmatic,5695.22,420830,6091,117,7034.34,48.68,1.24,0.0145,0.94,0.0361,0.0219,0.13,0.0358
2024-05-08,programmatic,5443.53,297088,4251,118,8080.18,46.13,1.48,0.0143,1.28,0.0324,0.0267,0.093,0.054
2024-05-09,programmatic,3994.83,269435,4298,76,6468.52,52.56,1.62,0.016,0.93,0.0422,0.0327,0.037,0.0397
2024-05-10,programmatic,4209.17,350878,4947,104,6870.11,40.47,1.63,0.0141,0.85,0.0519,0.0223,0.13,0.0295
2024-05-11,programmatic,3548.51,262854,4529,64,5281.3,55.45,1.49,0.0172,0.78,0.0288,0.0507,0.204,0.0707
2024-05-12,programmatic,3272.06,213159,3660,67,4135.91,48.84,1.26,0.0172,0.89,0.045,0.0232,0.033,0.0249
2024-05-13,programmatic,3575.35,215133,3324,76,5343.16,47.04,1.49,0.0155,1.08,0.0341,0.01,0.035,0.0681
2024-05-14,programmatic,4600.34,530450,8861,98,7844.01,46.94,1.71,0.0167,0.52,0.0554,0.0516,0.105,0.0518
2024-05-15,programmatic,5963.55,375883,4983,111,8417.4,53.73,1.41,0.0133,1.2,0.0322,0.0268,0.218,0.0434
2024-05-16,programmatic,3918.97,243350,3214,74,6221.02,52.96,1.59,0.0132,1.22,0.0333,0.0343,0.091,0.0494
2024-05-17,programmatic,6189.39,405882,5716,117,9175.07,52.9,1.48,0.0141,1.08,0.0667,0.0304,0.138,0.0422
2024-05-18,programmatic,2989.36,229661,3331,47,4103.67,63.6,1.37,0.0145,0.9,0.0403,0.0269,0.034,0.0513
2024-05-19,programmatic,3067.28,209842,3046,61,4404.6,50.28,1.44,0.0145,1.01,0.0467,0.0396,0.146,0.0103
2024-05-20,programmatic,4419.56,302113,4407,104,6422.58,42.5,1.45,0.0146,1.0,0.0357,0.0332,0.158,0.0657
2024-05-21,programmatic,4401.13,244005,4396,80,6263.99,55.01,1.42,0.018,1.0,0.0601,0.0347,0.066,0.0879
2024-05-22,programmatic,4134.48,272777,3430,79,6351.9,52.34,1.54,0.0126,1.21,0.0591,0.0321,0.02,0.0436
2024-05-23,programmatic,5192.27,347217,5799,107,8693.99,48.53,1.67,0.0167,0.9,0.0333,0.0355,0.187,0.0439
2024-05-24,programmatic,4935.82,338402,4892,91,7867.4,54.24,1.59,0.0145,1.01,0.0237,0.0157,0.074,0.0479
2024-05-25,programmatic,3669.89,211703,2941,68,5501.02,53.97,1.5,0.0139,1.25,0.0341,0.0314,0.099,0.0512
2024-05-26,programmatic,3570.26,243452,3983,64,5491.4,55.79,1.54,0.0164,0.9,0.0316,0.0419,0.092,0.0334
2024-05-27,programmatic,5670.81,446697,7384,107,7161.88,53.0,1.26,0.0165,0.77,0.0404,0.0356,0.095,0.0401
2024-05-28,programmatic,4260.39,241944,3821,84,6063.03,50.72,1.42,0.0158,1.11,0.0449,0.025,0.09,0.0636
2024-05-29,programmatic,4151.98,247090,3796,76,6797.58,54.63,1.64,0.0154,1.09,0.041,0.0461,0.103,0.0525
2024-05-30,programmatic,7139.4,475143,8034,166,10405.05,43.01,1.46,0.0169,0.89,0.0492,0.0464,0.065,0.0544
2024-05-31,programmatic,4412.66,268699,4387,79,6247.26,55.86,1.42,0.0163,1.01,0.0383,0.0244,0.085,0.0607
2024-06-01,programmatic,3135.09,212175,2877,58,5387.97,54.05,1.72,0.0136,1.09,0.0365,0.0351,0.127,0.0677
2024-06-02,programmatic,3297.65,266162,4259,66,5434.73,49.96,1.65,0.016,0.77,0.0435,0.0516,0.097,0.0318
2024-06-03,programmatic,4997.24,314759,4470,95,8421.41,52.6,1.69,0.0142,1.12,0.0471,0.0374,0.124,0.0499
2024-06-04,programmatic,4569.81,427243,6493,90,6528.12,50.78,1.43,0.0152,0.7,0.0538,0.0355,0.121,0.0806
2024-06-05,programmatic,4772.26,387300,4417,95,7197.11,50.23,1.51,0.0114,1.08,0.0369,0.0324,0.147,0.0479
2024-06-06,programmatic,4420.74,374864,5598,102,6874.06,43.34,1.55,0.0149,0.79,0.0564,0.0177,0.118,0.0696
2024-06-07,programmatic,4393.82,379014,4346,94,7251.48,46.74,1.65,0.0115,1.01,0.0316,0.0443,0.032,0.1
2024-06-08,programmatic,2817.58,154341,2311,48,4112.67,58.7,1.46,0.015,1.22,0.0418,0.0296,0.069,0.0415
