date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,avg_order_value,unique_referral_domains,coupon_usage_rate,new_customer_pct
2023-11-10,affiliate,2160.22,164625,2259,151,11184.39,14.31,5.18,0.0137,0.96,58.98,6,0.062,0.4714
2023-11-11,affiliate,1864.86,99092,1589,114,10088.13,16.36,5.41,0.016,1.17,52.04,3,0.0898,0.57
2023-11-12,affiliate,1223.69,91104,1447,74,5869.58,16.54,4.8,0.0159,0.85,44.8,7,0.1185,0.7709
2023-11-13,affiliate,2442.78,138124,2121,155,12015.64,15.76,4.92,0.0154,1.15,50.78,4,0.0705,0.7511
2023-11-14,affiliate,2252.44,160818,2173,166,9816.73,13.57,4.36,0.0135,1.04,53.56,7,0.1097,0.5615
2023-11-15,affiliate,2553.94,260337,4059,199,11865.37,12.83,4.65,0.0156,0.63,54.57,6,0.1346,0.774
2023-11-16,affiliate,1923.19,136026,2091,109,9983.41,17.64,5.19,0.0154,0.92,48.07,3,0.1039,0.7854
2023-11-17,affiliate,2265.68,163692,2245,139,12459.52,16.3,5.5,0.0137,1.01,45.79,3,0.1367,0.6242
2023-11-18,affiliate,1684.78,81316,1417,95,9495.16,17.73,5.64,0.0174,1.19,57.44,7,0.0888,0.6931
2023-11-19,affiliate,1320.34,86047,1314,88,6525.19,15.0,4.94,0.0153,1.0,47.09,4,0.0858,0.638
2023-11-20,affiliate,2475.71,147514,2345,199,13364.87,12.44,5.4,0.0159,1.06,41.99,4,0.1092,0.5167
2023-11-21,affiliate,1936.45,122597,1809,121,9185.6,16.0,4.74,0.0148,1.07,49.71,6,0.1175,0.4915
2023-11-22,affiliate,1890.91,139152,2042,150,10266.18,12.61,5.43,0.0147,0.93,51.26,7,0.0364,0.6546
2023-11-23,affiliate,2271.45,143544,1867,172,12059.1,13.21,5.31,0.013,1.22,52.4,7,0.0422,0.7569
2023-11-24,affiliate,1927.25,108604,1504,117,10788.88,16.47,5.6,0.0138,1.28,44.93,5,0.1163,0.6618
2023-11-25,affiliate,1459.49,129794,2285,109,7833.1,13.39,5.37,0.0176,0.64,54.27,4,0.1571,0.7003
2023-11-26,affiliate,1582.19,122426,1832,108,7531.48,14.65,4.76,0.015,0.86,44.76,4,0.0566,0.7457
2023-11-27,affiliate,2935.65,187579,3052,594,55679.81,4.94,18.97,0.0163,0.96,45.84,3,0.0934,0.6258
2023-11-28,affiliate,2974.87,203884,3080,744,54480.57,4.0,18.31,0.0151,0.97,45.47,6,0.113,0.5452
2023-11-29,affiliate,2878.15,157762,2355,636,44648.71,4.53,15.51,0.0149,1.22,43.95,7,0.0828,0.433
2023-11-30,affiliate,2578.89,148671,1977,168,11924.96,15.35,4.62,0.0133,1.3,64.66,4,0.094,0.5873
2023-12-01,affiliate,2318.06,119643,1891,157,8955.22,14.76,3.86,0.0158,1.23,52.66,6,0.0963,0.5349
2023-12-02,affiliate,1430.26,89741,1222,92,6348.57,15.55,4.44,0.0136,1.17,51.16,4,0.0824,0.5237
2023-12-03,affiliate,1839.09,130950,1833,117,9430.09,15.72,5.13,0.014,1.0,56.64,3,0.1082,0.5044
2023-12-04,affiliate,2327.33,134584,2012,140,12192.04,16.62,5.24,0.0149,1.16,46.67,5,0.1578,0.4201
2023-12-05,affiliate,2800.08,236775,3935,162,12097.86,17.28,4.32,0.0166,0.71,45.09,4,0.0839,0.7047
2023-12-06,affiliate,3056.92,240166,3426,229,13204.94,13.35,4.32,0.0143,0.89,50.94,5,0.0797,0.5943
2023-12-07,affiliate,2484.3,123040,1836,153,12192.73,16.24,4.91,0.0149,1.35,48.52,7,0.0728,0.5937
2023-12-08,affiliate,2179.05,139972,2073,160,10423.26,13.62,4.78,0.0148,1.05,52.82,6,0.03,0.7107
2023-12-09,affiliate,1715.25,109362,1967,118,7899.73,14.54,4.61,0.018,0.87,56.47,3,0.0725,0.5092
2023-12-10,affiliate,1737.52,86421,1222,111,8267.19,15.65,4.76,0.0141,1.42,53.49,6,0.1108,0.7576
2023-12-11,affiliate,2282.45,159042,2252,180,9275.0,12.68,4.06,0.0142,1.01,48.28,5,0.078,0.5715
2023-12-12,affiliate,2615.08,158977,2531,165,13334.42,15.85,5.1,0.0159,1.03,59.61,3,0.0941,0.4444
2023-12-13,affiliate,2583.76,181644,2616,182,11862.23,14.2,4.59,0.0144,0.99,52.67,6,0.046,0.531
2023-12-14,affiliate,2498.51,160698,2886,151,12080.32,16.55,4.84,0.018,0.87,52.46,6,0.0743,0.6357
2023-12-15,affiliate,2553.43,177425,2832,162,14883.71,15.76,5.83,0.016,0.9,50.88,4,0.1192,0.611
2023-12-16,affiliate,1591.24,96923,1756,110,7673.02,14.47,4.82,0.0181,0.91,52.11,4,0.0511,0.4773
2023-12-17,affiliate,1610.65,102592,1580,96,8740.04,16.78,5.43,0.0154,1.02,48.12,7,0.0982,0.6157
2023-12-18,affiliate,2697.01,146907,2173,179,12907.57,15.07,4.79,0.0148,1.24,44.37,7,0.0642,0.5899
2023-12-19,affiliate,2485.27,231708,3526,184,12341.87,13.51,4.97,0.0152,0.7,54.59,5,0.0817,0.6115
2023-12-20,affiliate,1915.1,117003,1584,154,8185.17,12.44,4.27,0.0135,1.21,46.86,7,0.0939,0.7278
2023-12-21,affiliate,2389.78,246170,3673,170,12459.98,14.06,5.21,0.0149,0.65,57.12,5,0.1096,0.6533
2023-12-22,affiliate,2286.89,266743,4470,142,12128.39,16.1,5.3,0.0168,0.51,47.34,3,0.0987,0.6009
2023-12-23,affiliate,2111.72,127729,2049,134,9089.36,15.76,4.3,0.016,1.03,55.79,4,0.1642,0.5411
2023-12-24,affiliate,1741.29,125977,1720,106,10174.43,16.43,5.84,0.0137,1.01,52.06,6,0.1421,0.5318
2023-12-25,affiliate,2362.87,194886,3263,149,11797.14,15.86,4.99,0.0167,0.72,47.2,5,0.0937,0.4912
2023-12-26,affiliate,2376.88,164400,2619,149,12649.74,15.95,5.32,0.0159,0.91,50.27,6,0.0859,0.6766
2023-12-27,affiliate,3073.62,212378,2965,187,12880.01,16.44,4.19,0.014,1.04,52.8,3,0.0494,0.6722
2023-12-28,affiliate,2881.01,274334,5374,192,14190.38,15.01,4.93,0.0196,0.54,51.1,3,0.1518,0.7488
2023-12-29,affiliate,2480.53,159784,2383,167,10526.62,14.85,4.24,0.0149,1.04,48.69,4,0.1364,0.7662
2023-12-30,affiliate,1866.35,92946,1231,144,7776.34,12.96,4.17,0.0132,1.52,56.76,6,0.0914,0.6089
2023-12-31,affiliate,1975.61,126868,1920,135,10861.02,14.63,5.5,0.0151,1.03,51.14,6,0.1141,0.5665
2024-01-01,affiliate,1209.66,84778,1076,87,5346.28,13.9,4.42,0.0127,1.12,45.61,5,0.1372,0.4043
2024-01-02,affiliate,807.93,45067,733,53,3929.13,15.24,4.86,0.0163,1.1,63.34,4,0.1473,0.7656
2024-01-03,affiliate,1276.58,77742,1094,81,5877.61,15.76,4.6,0.0141,1.17,54.93,6,0.0803,0.6207
2024-01-04,affiliate,1288.48,74879,1131,67,4893.78,19.23,3.8,0.0151,1.14,57.65,3,0.0658,0.676
2024-01-05,affiliate,1074.89,50790,842,66,4696.07,16.29,4.37,0.0166,1.28,54.4,7,0.1264,0.6325
2024-01-06,affiliate,815.22,42254,755,67,3821.19,12.17,4.69,0.0179,1.08,50.08,3,0.1241,0.7184
2024-01-07,affiliate,857.73,60681,830,53,4112.38,16.18,4.79,0.0137,1.03,46.77,3,0.1044,0.5617
2024-01-08,affiliate,1434.96,92447,1749,102,7458.67,14.07,5.2,0.0189,0.82,52.74,4,0.0904,0.4794
2024-01-09,affiliate,1192.12,67191,1211,83,5525.29,14.36,4.63,0.018,0.98,45.8,3,0.0966,0.7094
2024-01-10,affiliate,1508.62,126972,1900,105,8155.55,14.37,5.41,0.015,0.79,51.91,4,0.1431,0.6828
2024-01-11,affiliate,942.54,63693,1082,62,4235.86,15.2,4.49,0.017,0.87,56.62,6,0.1233,0.6011
2024-01-12,affiliate,1035.94,74718,985,71,5675.23,14.59,5.48,0.0132,1.05,56.81,3,0.0417,0.5089
2024-01-13,affiliate,835.01,86845,1376,55,4433.16,15.18,5.31,0.0158,0.61,55.55,3,0.1089,0.5321
2024-01-14,affiliate,917.03,59826,819,77,4462.3,11.91,4.87,0.0137,1.12,43.6,5,0.0805,0.4992
2024-01-15,affiliate,1000.38,116214,1621,67,4988.86,14.93,4.99,0.0139,0.62,44.37,5,0.1097,0.5098
2024-01-16,affiliate,1043.22,58520,750,80,5663.07,13.04,5.43,0.0128,1.39,51.52,5,0.1079,0.6105
2024-01-17,affiliate,1156.52,65647,949,73,6355.65,15.84,5.5,0.0145,1.22,52.41,5,0.0545,0.5872
2024-01-18,affiliate,1204.28,98390,1642,72,5772.59,16.73,4.79,0.0167,0.73,58.39,7,0.0626,0.5139
2024-01-19,affiliate,1002.44,58451,983,80,5157.32,12.53,5.14,0.0168,1.02,49.43,6,0.0921,0.562
2024-01-20,affiliate,980.81,60764,963,60,4355.61,16.35,4.44,0.0158,1.02,44.82,5,0.151,0.4679
2024-01-21,affiliate,810.36,45938,771,53,4523.85,15.29,5.58,0.0168,1.05,51.0,3,0.0604,0.6054
2024-01-22,affiliate,1096.71,103238,1529,63,5185.84,17.41,4.73,0.0148,0.72,53.03,5,0.1184,0.5195
2024-01-23,affiliate,1172.67,52557,827,85,6091.04,13.8,5.19,0.0157,1.42,47.33,7,0.1321,0.7471
2024-01-24,affiliate,1344.2,113287,1674,83,6319.96,16.2,4.7,0.0148,0.8,44.91,7,0.0327,0.5731
2024-01-25,affiliate,1192.88,79045,1185,70,5513.67,17.04,4.62,0.015,1.01,51.69,6,0.1096,0.5288
2024-01-26,affiliate,1139.14,59554,906,72,5831.01,15.82,5.12,0.0152,1.26,41.42,7,0.164,0.565
2024-01-27,affiliate,634.1,83584,1120,47,3002.42,13.49,4.73,0.0134,0.57,47.33,5,0.1309,0.6553
2024-01-28,affiliate,1024.7,92099,1378,80,5382.38,12.81,5.25,0.015,0.74,55.1,3,0.1475,0.6415
2024-01-29,affiliate,1190.85,66076,946,77,5094.33,15.47,4.28,0.0143,1.26,50.71,7,0.1392,0.5933
2024-01-30,affiliate,1028.2,80039,1151,65,5129.31,15.82,4.99,0.0144,0.89,51.4,6,0.0432,0.7058
2024-01-31,affiliate,682.3,50053,693,46,3267.8,14.83,4.79,0.0138,0.98,47.29,3,0.0968,0.5567
2024-02-01,affiliate,1383.72,116717,1636,88,7113.39,15.72,5.14,0.014,0.85,45.25,6,0.1005,0.6364
2024-02-02,affiliate,733.55,83709,1380,46,4155.3,15.95,5.66,0.0165,0.53,40.23,4,0.1111,0.4577
2024-02-03,affiliate,1117.34,91693,1309,81,7056.67,13.79,6.32,0.0143,0.85,45.73,6,0.0741,0.5618
2024-02-04,affiliate,915.22,67640,878,57,4191.11,16.06,4.58,0.013,1.04,53.37,6,0.0871,0.5468
2024-02-05,affiliate,1289.45,75617,1093,75,6312.69,17.19,4.9,0.0145,1.18,50.56,5,0.1265,0.5126
2024-02-06,affiliate,1555.36,101750,1493,102,6951.94,15.25,4.47,0.0147,1.04,44.76,4,0.102,0.638
2024-02-07,affiliate,1223.47,84748,1408,78,5165.25,15.69,4.22,0.0166,0.87,58.39,3,0.1388,0.5878
2024-02-08,affiliate,1517.37,77769,1060,109,6339.76,13.92,4.18,0.0136,1.43,52.06,7,0.1042,0.6467
2024-02-09,affiliate,1188.51,89913,1462,86,5895.15,13.82,4.96,0.0163,0.81,49.24,3,0.0976,0.5328
2024-02-10,affiliate,1052.33,91065,1276,80,4456.69,13.15,4.24,0.014,0.82,46.99,7,0.1318,0.5939
2024-02-11,affiliate,1035.21,79686,1065,66,5994.16,15.69,5.79,0.0134,0.97,52.56,3,0.054,0.4809
2024-02-12,affiliate,1263.9,95458,1711,102,6375.39,12.39,5.04,0.0179,0.74,51.51,6,0.1353,0.5692
2024-02-13,affiliate,1229.57,71335,1115,68,6411.47,18.08,5.21,0.0156,1.1,50.31,5,0.103,0.5476
2024-02-14,affiliate,976.78,64130,827,57,5267.82,17.14,5.39,0.0129,1.18,44.06,4,0.1179,0.5269
2024-02-15,affiliate,948.46,62185,963,64,5160.57,14.82,5.44,0.0155,0.98,56.98,5,0.0534,0.7429
2024-02-16,affiliate,1559.2,91328,1428,95,8330.71,16.41,5.34,0.0156,1.09,49.31,7,0.0774,0.85
2024-02-17,affiliate,1038.99,40450,600,65,5488.38,15.98,5.28,0.0148,1.73,61.03,5,0.1441,0.4932
2024-02-18,affiliate,633.09,39109,569,47,3520.96,13.47,5.56,0.0145,1.11,45.79,3,0.0624,0.7048
2024-02-19,affiliate,1352.53,70120,1250,82,7133.98,16.49,5.27,0.0178,1.08,44.74,5,0.1165,0.6254
2024-02-20,affiliate,1448.81,113225,1500,97,8222.7,14.94,5.68,0.0132,0.97,46.54,5,0.09,0.5512
2024-02-21,affiliate,1048.4,65526,1045,71,4679.22,14.77,4.46,0.0159,1.0,44.8,5,0.1281,0.466
2024-02-22,affiliate,1623.58,102771,1650,112,9042.28,14.5,5.57,0.0161,0.98,46.73,5,0.1275,0.7052
2024-02-23,affiliate,1628.95,139673,1790,100,7529.77,16.29,4.62,0.0128,0.91,47.29,4,0.0665,0.5934
2024-02-24,affiliate,702.79,46592,655,48,3588.36,14.64,5.11,0.0141,1.07,45.86,7,0.1157,0.6078
2024-02-25,affiliate,688.01,41540,559,40,3199.46,17.2,4.65,0.0135,1.23,49.47,6,0.0647,0.6963
2024-02-26,affiliate,964.32,97207,1411,67,5092.24,14.39,5.28,0.0145,0.68,52.09,5,0.1316,0.7158
2024-02-27,affiliate,1250.81,85952,1198,87,5472.72,14.38,4.38,0.0139,1.04,54.12,5,0.1632,0.4951
2024-02-28,affiliate,996.06,76112,1073,59,5468.94,16.88,5.49,0.0141,0.93,56.51,7,0.0679,0.5597
2024-02-29,affiliate,1255.9,118579,1947,77,7104.98,16.31,5.66,0.0164,0.65,53.61,5,0.1141,0.5866
2024-03-01,affiliate,1526.58,105108,1557,103,6712.05,14.82,4.4,0.0148,0.98,49.51,3,0.0866,0.6216
2024-03-02,affiliate,1066.29,66903,1099,72,5902.68,14.81,5.54,0.0164,0.97,54.87,5,0.1153,0.6832
2024-03-03,affiliate,884.24,52939,812,61,4201.48,14.5,4.75,0.0153,1.09,46.29,3,0.0893,0.5618
2024-03-04,affiliate,1673.34,112317,1641,96,8557.59,17.43,5.11,0.0146,1.02,55.25,6,0.1145,0.5816
2024-03-05,affiliate,1108.4,82814,1193,84,4643.31,13.2,4.19,0.0144,0.93,60.12,6,0.1152,0.6446
2024-03-06,affiliate,1890.91,148351,2193,124,9598.96,15.25,5.08,0.0148,0.86,56.92,4,0.1382,0.6492
2024-03-07,affiliate,1004.87,88537,1305,62,4817.3,16.21,4.79,0.0147,0.77,51.02,7,0.1482,0.4961
2024-03-08,affiliate,1652.56,112933,1500,102,9747.68,16.2,5.9,0.0133,1.1,48.71,4,0.0603,0.5087
2024-03-09,affiliate,1185.76,76997,1239,72,6220.21,16.47,5.25,0.0161,0.96,65.08,7,0.0854,0.8326
2024-03-10,affiliate,1068.55,151157,2116,70,5487.45,15.27,5.14,0.014,0.5,52.44,7,0.1008,0.7193
2024-03-11,affiliate,1218.92,79622,1258,94,5237.24,12.97,4.3,0.0158,0.97,44.47,5,0.0665,0.4942
2024-03-12,affiliate,1247.15,69351,1081,93,6489.12,13.41,5.2,0.0156,1.15,51.39,7,0.089,0.5045
2024-03-13,affiliate,1723.49,123096,1911,117,9288.34,14.73,5.39,0.0155,0.9,50.19,3,0.1061,0.6767
2024-03-14,affiliate,1246.29,80182,1401,72,7299.72,17.31,5.86,0.0175,0.89,51.53,7,0.0535,0.6744
2024-03-15,affiliate,1609.35,78195,1155,108,7684.46,14.9,4.77,0.0148,1.39,57.07,4,0.1577,0.6328
2024-03-16,affiliate,1127.33,79886,1310,68,5852.35,16.58,5.19,0.0164,0.86,50.05,5,0.1338,0.6024
2024-03-17,affiliate,861.38,59163,961,57,4320.01,15.11,5.02,0.0162,0.9,47.74,7,0.0621,0.6926
2024-03-18,affiliate,1317.14,76765,1265,88,8237.99,14.97,6.25,0.0165,1.04,58.84,6,0.1383,0.7055
2024-03-19,affiliate,1481.18,80610,1179,86,6234.7,17.22,4.21,0.0146,1.26,57.26,5,0.1197,0.458
2024-03-20,affiliate,1353.28,75452,993,97,6712.56,13.95,4.96,0.0132,1.36,57.56,5,0.0725,0.6067
2024-03-21,affiliate,1844.92,138398,2084,136,8898.99,13.57,4.82,0.0151,0.89,45.89,4,0.0857,0.5897
2024-03-22,affiliate,1359.72,88334,1147,96,5972.58,14.16,4.39,0.013,1.19,48.63,3,0.0644,0.6889
2024-03-23,affiliate,1080.43,84702,1161,80,4821.23,13.51,4.46,0.0137,0.93,57.95,7,0.0831,0.5962
2024-03-24,affiliate,1205.44,93096,1371,85,6818.62,14.18,5.66,0.0147,0.88,43.24,4,0.1201,0.6025
2024-03-25,affiliate,1385.62,93312,1488,93,6910.07,14.9,4.99,0.0159,0.93,49.04,6,0.087,0.6293
2024-03-26,affiliate,1521.39,107903,1825,98,8513.07,15.52,5.6,0.0169,0.83,44.4,7,0.1016,0.5273
2024-03-27,affiliate,1545.64,80367,1277,140,7875.75,11.04,5.1,0.0159,1.21,45.9,6,0.1068,0.6339
2024-03-28,affiliate,1482.71,97233,1287,104,8624.23,14.26,5.82,0.0132,1.15,58.26,6,0.1279,0.5415
2024-03-29,affiliate,1536.3,102183,1541,111,5877.15,13.84,3.83,0.0151,1.0,41.33,3,0.1018,0.5117
2024-03-30,affiliate,1073.66,82782,1102,74,5441.6,14.51,5.07,0.0133,0.97,56.37,5,0.15,0.3902
2024-03-31,affiliate,912.85,110568,1739,63,4683.42,14.49,5.13,0.0157,0.52,53.76,7,0.1164,0.5519
2024-04-01,affiliate,1442.03,78015,1232,102,8270.12,14.14,5.74,0.0158,1.17,48.9,5,0.0927,0.4895
2024-04-02,affiliate,1275.98,90605,1391,75,5721.48,17.01,4.48,0.0154,0.92,46.79,7,0.0817,0.5139
2024-04-03,affiliate,1034.4,76015,1004,67,4739.27,15.44,4.58,0.0132,1.03,47.81,6,0.0731,0.4928
2024-04-04,affiliate,1752.31,88168,1448,121,8765.02,14.48,5.0,0.0164,1.21,64.41,4,0.1002,0.5499
2024-04-05,affiliate,1523.7,93440,1270,109,7063.41,13.98,4.64,0.0136,1.2,49.1,4,0.0999,0.7344
2024-04-06,affiliate,813.37,61960,1025,58,4230.9,14.02,5.2,0.0165,0.79,58.77,7,0.0871,0.5942
2024-04-07,affiliate,1023.09,70176,933,69,4722.15,14.83,4.62,0.0133,1.1,50.97,7,0.0616,0.5805
2024-04-08,affiliate,1806.99,99802,1707,109,7825.83,16.58,4.33,0.0171,1.06,53.24,7,0.077,0.6049
2024-04-09,affiliate,1643.81,97115,1527,97,8297.58,16.95,5.05,0.0157,1.08,53.82,5,0.0787,0.69
2024-04-10,affiliate,1302.64,110204,1383,79,6751.23,16.49,5.18,0.0125,0.94,49.64,7,0.1063,0.4627
2024-04-11,affiliate,1574.32,84406,1324,106,6887.97,14.85,4.38,0.0157,1.19,57.45,7,0.1686,0.6129
2024-04-12,affiliate,1618.81,137304,2311,106,7100.23,15.27,4.39,0.0168,0.7,50.83,4,0.1102,0.5474
2024-04-13,affiliate,1173.57,71230,1012,87,5813.38,13.49,4.95,0.0142,1.16,50.75,7,0.0946,0.6293
2024-04-14,affiliate,1171.12,122025,1996,70,6877.72,16.73,5.87,0.0164,0.59,50.08,5,0.1186,0.6241
2024-04-15,affiliate,1628.0,99823,1419,105,7424.7,15.5,4.56,0.0142,1.15,46.37,7,0.0739,0.5831
2024-04-16,affiliate,1613.12,92578,1123,102,9084.55,15.81,5.63,0.0121,1.44,47.23,5,0.0912,0.5045
2024-04-17,affiliate,1526.34,104270,1616,89,6504.22,17.15,4.26,0.0155,0.94,50.7,7,0.1321,0.5835
2024-04-18,affiliate,1001.92,64636,991,64,4696.84,15.65,4.69,0.0153,1.01,54.5,7,0.1414,0.4744
2024-04-19,affiliate,1458.2,99642,1408,97,6527.77,15.03,4.48,0.0141,1.04,59.25,4,0.1131,0.5222
2024-04-20,affiliate,1200.98,95077,1313,79,5367.2,15.2,4.47,0.0138,0.91,54.74,7,0.0451,0.7889
2024-04-21,affiliate,1124.17,73026,1035,74,5565.91,15.19,4.95,0.0142,1.09,51.96,6,0.0888,0.6067
2024-04-22,affiliate,1333.76,101703,1876,103,6422.7,12.95,4.82,0.0184,0.71,50.97,3,0.0571,0.5999
2024-04-23,affiliate,1978.69,134180,2066,125,9001.66,15.83,4.55,0.0154,0.96,48.37,7,0.1018,0.659
2024-04-24,affiliate,1018.57,72791,998,68,4415.3,14.98,4.33,0.0137,1.02,49.05,6,0.0851,0.6317
2024-04-25,affiliate,1495.93,86747,1374,104,7634.19,14.38,5.1,0.0158,1.09,49.08,6,0.1123,0.5553
2024-04-26,affiliate,1940.99,162250,2006,135,11062.0,14.38,5.7,0.0124,0.97,49.95,6,0.1045,0.6819
2024-04-27,affiliate,1229.77,74169,1024,71,5650.76,17.32,4.59,0.0138,1.2,50.06,3,0.1414,0.448
2024-04-28,affiliate,1326.03,114346,1783,80,6869.95,16.58,5.18,0.0156,0.74,52.0,4,0.1236,0.5095
2024-04-29,affiliate,1136.55,74270,1118,75,5225.74,15.15,4.6,0.0151,1.02,53.95,7,0.1305,0.577
2024-04-30,affiliate,1552.87,76353,1241,122,6850.55,12.73,4.41,0.0163,1.25,51.31,4,0.0724,0.5521
2024-05-01,affiliate,1587.47,98789,1417,125,8183.42,12.7,5.15,0.0143,1.12,58.88,5,0.071,0.6527
2024-05-02,affiliate,1251.16,72391,1192,89,6885.89,14.06,5.5,0.0165,1.05,42.58,3,0.0791,0.538
2024-05-03,affiliate,1650.76,111505,1834,121,6875.27,13.64,4.16,0.0164,0.9,44.66,7,0.0504,0.4494
2024-05-04,affiliate,1312.98,102473,1495,97,6782.38,13.54,5.17,0.0146,0.88,43.25,4,0.0927,0.591
2024-05-05,affiliate,922.76,80601,1170,57,4847.08,16.19,5.25,0.0145,0.79,53.45,7,0.0741,0.604
2024-05-06,affiliate,1167.38,77584,1103,93,5069.64,12.55,4.34,0.0142,1.06,62.77,7,0.1267,0.4927
2024-05-07,affiliate,1531.81,110018,1830,107,8257.15,14.32,5.39,0.0166,0.84,42.96,5,0.0747,0.4817
2024-05-08,affiliate,1412.17,125057,2165,88,7008.62,16.05,4.96,0.0173,0.65,51.87,4,0.091,0.5593
2024-05-09,affiliate,1924.33,108052,1615,129,9401.39,14.92,4.89,0.0149,1.19,50.82,4,0.0924,0.6757
2024-05-10,affiliate,1681.16,128859,1814,109,8543.45,15.42,5.08,0.0141,0.93,55.47,3,0.137,0.5293
2024-05-11,affiliate,1322.65,70267,972,77,6719.64,17.18,5.08,0.0138,1.36,47.76,3,0.0408,0.7305
2024-05-12,affiliate,1234.33,86441,1268,84,6186.22,14.69,5.01,0.0147,0.97,55.21,3,0.1123,0.4966
2024-05-13,affiliate,926.37,68327,915,70,3815.89,13.23,4.12,0.0134,1.01,49.18,7,0.1237,0.8095
2024-05-14,affiliate,1127.59,47125,696,83,5516.15,13.59,4.89,0.0148,1.62,46.77,5,0.1132,0.7219
2024-05-15,affiliate,1438.92,81747,1400,111,6408.27,12.96,4.45,0.0171,1.03,50.04,7,0.0917,0.4774
2024-05-16,affiliate,1313.39,63532,976,86,8245.53,15.27,6.28,0.0154,1.35,50.05,4,0.112,0.4267
2024-05-17,affiliate,1306.56,87440,1541,96,5134.65,13.61,3.93,0.0176,0.85,45.21,7,0.084,0.6546
2024-05-18,affiliate,1024.47,68123,929,70,5083.21,14.64,4.96,0.0136,1.1,47.16,6,0.0837,0.4547
2024-05-19,affiliate,1118.17,69781,962,72,5851.37,15.53,5.23,0.0138,1.16,47.31,4,0.0892,0.5984
2024-05-20,affiliate,1511.76,91197,1224,97,8347.41,15.59,5.52,0.0134,1.24,48.8,4,0.0954,0.6984
2024-05-21,affiliate,1542.23,91633,1449,98,8081.27,15.74,5.24,0.0158,1.06,48.21,6,0.0614,0.5177
2024-05-22,affiliate,1168.96,96710,1492,86,6534.93,13.59,5.59,0.0154,0.78,48.08,7,0.0853,0.6716
2024-05-23,affiliate,1384.76,113195,1817,84,7674.23,16.49,5.54,0.0161,0.76,48.19,7,0.0912,0.4353
2024-05-24,affiliate,1726.85,175588,2940,108,8432.66,15.99,4.88,0.0167,0.59,43.89,7,0.0796,0.6088
2024-05-25,affiliate,1039.13,86857,1157,70,5438.26,14.84,5.23,0.0133,0.9,52.06,3,0.0846,0.5584
2024-05-26,affiliate,999.2,66735,1022,73,4448.36,13.69,4.45,0.0153,0.98,46.75,7,0.063,0.5786
2024-05-27,affiliate,1369.06,86217,1301,90,4967.62,15.21,3.63,0.0151,1.05,57.08,6,0.0878,0.4722
2024-05-28,affiliate,1779.25,137956,1705,114,9378.58,15.61,5.27,0.0124,1.04,53.84,4,0.0994,0.5232
2024-05-29,affiliate,1525.74,92743,1376,120,7672.42,12.71,5.03,0.0148,1.11,50.8,7,0.111,0.6514
2024-05-30,affiliate,1304.96,72476,1255,74,6335.33,17.63,4.85,0.0173,1.04,44.54,5,0.1045,0.5654
2024-05-31,affiliate,1826.11,113575,1875,114,10723.64,16.02,5.87,0.0165,0.97,61.15,5,0.0469,0.6078
2024-06-01,affiliate,1184.17,110585,1675,86,6029.59,13.77,5.09,0.0151,0.71,46.67,5,0.0877,0.6911
2024-06-02,affiliate,1083.75,92056,1435,66,6153.26,16.42,5.68,0.0156,0.76,49.92,7,0.1031,0.5285
2024-06-03,affiliate,1625.82,88537,1380,95,8860.25,17.11,5.45,0.0156,1.18,45.2,6,0.1231,0.85
2024-06-04,affiliate,1253.11,111743,1591,90,6535.56,13.92,5.22,0.0142,0.79,58.04,5,0.0671,0.3918
2024-06-05,affiliate,1448.87,90823,1445,97,7525.76,14.94,5.19,0.0159,1.0,42.68,6,0.1432,0.5562
2024-06-06,affiliate,1319.54,113983,1838,91,6902.57,14.5,5.23,0.0161,0.72,55.1,3,0.0773,0.5641
2024-06-07,affiliate,1557.61,99180,1756,119,8444.57,13.09,5.42,0.0177,0.89,45.49,5,0.1002,0.4051
2024-06-08,affiliate,1346.6,87088,1342,107,6551.63,12.59,4.87,0.0154,1.0,53.92,6,0.1182,0.5777
2024-06-09,affiliate,989.51,79458,1132,65,4809.75,15.22,4.86,0.0142,0.87,51.44,7,0.0768,0.8002
2024-06-10,affiliate,1424.05,89723,1119,80,7954.09,17.8,5.59,0.0125,1.27,51.15,3,0.1369,0.6896
2024-06-11,affiliate,1857.67,177902,2418,155,8093.42,11.98,4.36,0.0136,0.77,46.96,4,0.0485,0.4738
2024-06-12,affiliate,1920.75,127817,1737,118,9851.1,16.28,5.13,0.0136,1.11,48.35,6,0.1473,0.6839
2024-06-13,affiliate,1723.12,102178,1687,100,9390.54,17.23,5.45,0.0165,1.02,44.71,7,0.0901,0.6449
2024-06-14,affiliate,1550.17,130649,1965,128,8634.62,12.11,5.57,0.015,0.79,52.79,4,0.0448,0.7105
2024-06-15,affiliate,1464.68,94746,1302,97,8522.53,15.1,5.82,0.0137,1.12,56.83,5,0.0768,0.7796
2024-06-16,affiliate,1138.01,78706,1265,80,6310.0,14.23,5.54,0.0161,0.9,55.06,3,0.0645,0.5802
2024-06-17,affiliate,1625.5,107357,1553,132,7524.68,12.31,4.63,0.0145,1.05,52.26,3,0.1151,0.7158
2024-06-18,affiliate,1572.59,98329,1492,99,8713.99,15.88,5.54,0.0152,1.05,55.73,4,0.0629,0.5848
2024-06-19,affiliate,1674.32,102961,1560,118,8567.96,14.19,5.12,0.0152,1.07,55.46,7,0.0841,0.4663
